"status","article","brand","name","agentGuid","stock","imageUrl","imageSource","score","reason"
"not_found","LM920-18","LEMANSO","Світильник світлодіодний 18W 6500K 1800LM IP20 0.6м ""Рояль"" мікрохвильовий датчик""LEMANSO"" LM920-18","BA6E2731-163A-11F1-9AC5-BC5FF4F4F2AA","22","","","","no_strict_source_match"
"found","LM984","LEMANSO","Світильник світлодіодний 36W 6500K IP20 2880LM 1.2м ""Флеш"" ""LEMANSO"" LM984","BA6E2733-163A-11F1-9AC5-BC5FF4F4F2AA","15","https://ultra-svet.com/image/cache/catalog/tovari/led-osveshtenie/svetilyniki-svetodiodnie-nastenno-potolochnie/img_8146-800x800.JPG","https://ultra-svet.com/svetilnik-svetodiodnyj-10w-6500k-ip44-krug-lemanso-lm984","110","ultra-svet"
"found","AL2001","LEMANSO","Світильник точковий R-50 павутинка чорний-хром ""LEMANSO"" AL2001 - Розпродаж!","1207EE84-31D2-11E4-B9D7-BC5FF4F4F2AA","35","https://ultra-svet.com/image/cache/catalog/tovari/svetotehnika/svetilyniki-tochechnie/svetilniki-metall/al2001-800x800.jpg","https://ultra-svet.com/svetilnik-tochechnyj-r-50-pautinka-chernyj-khrom-lemanso-al2001","110","ultra-svet"
"not_found","LM917-60","LEMANSO","Світильник світлодіодний 60W 6500К 5500LM 180-265V IP20 1.2м Опал ""LEMANSO"" LM917-60","2F53F5EA-84DC-11F0-B2C6-BC5FF4F4F2AA","15","","","","no_strict_source_match"
"found","AL8114A","LEMANSO","Світильник точковий R-50 плоский золото ""LEMANSO"" AL8114A - Розпродаж!","138A8950-31D4-11E4-B9D7-BC5FF4F4F2AA","14","https://ultra-svet.com/image/cache/catalog/tovari/svetotehnika/svetilyniki-tochechnie/svetilniki-metall/dl3106-800x800.jpg","https://ultra-svet.com/svetilnik-tochechnyj-r-50-ploskij-zoloto-lemanso-al8114a","110","ultra-svet"
"found","AL8114","LEMANSO","Світильник точковий R-50 сфера золото ""LEMANSO"" AL8114 - Розпродаж!","1C511EA3-17F9-11E4-AAB6-08606ED9504B","1","https://ultra-svet.com/image/cache/catalog/tovari/svetotehnika/svetilyniki-tochechnie/svetilniki-metall/dl3106-800x800.jpg","https://ultra-svet.com/svetilnik-tochechnyj-r-50-ploskij-zoloto-lemanso-al8114a","110","ultra-svet"
"found","ST141","LEMANSO","Світильник точковий MR16 бузковий - хром ""LEMANSO"" ST141 - Розпродаж!","75D9571C-31D7-11E4-B9D7-BC5FF4F4F2AA","1","https://ultra-svet.com/image/catalog/tovari/svetotehnika/svetilyniki-tochechnie/dekor-steklo/st141pink.jpg","https://ultra-svet.com/spot-lemanso-cd4141-rozovyy-hrom-st141","98","pwa-catalog"
"found","AL8174","LEMANSO","Світильник точковий R-50 титан - золото ""LEMANSO"" AL8174 - Розпродаж!","02E6A603-31D6-11E4-B9D7-BC5FF4F4F2AA","1","https://ultra-svet.com/image/cache/catalog/tovari/svetotehnika/svetilyniki-tochechnie/svetilniki-metall/al8174-800x800.jpg","https://ultra-svet.com/svetilnik-tochechnyj-r-50-titan-zoloto-lemanso-al8174","110","ultra-svet"
"not_found","LM920-36","LEMANSO","Світильник світлодіодний 36W 6500K 3600LM IP20 1,2м ""Рояль"" мікрохвильовий датчик""LEMANSO"" LM920-36","BA6E2736-163A-11F1-9AC5-BC5FF4F4F2AA","13","","","","no_strict_source_match"
"found","LMA9603","LEMANSO","Світлодіодна стрічка Преміум IP20 5m 180SMD 2835 12V 14W/м 1200LM/m 6500K ""LEMANSO"" LMA9603","DCB35050-87E5-11EC-AEC6-BC5FF4F4F2AA","40","https://cdn.27.ua/sc--media--prod/default/f9/ad/2f/f9ad2fec-8a8a-4d21-b07d-c8d80ec38de8.jpg","https://epicentrk.ua/shop/mplc-svitlodiodna-stricka-1-m-lemanso-lma9603-premium-smd2835-180-led-12v-14vt-m-1200lm-ip20-6500k-holodnij-bilij-1ef1d304-0e9f-6920-8202-d3a4554f879f.html","107","epicentr"
"not_found","LMA9701","LEMANSO","Світлодіодна стрічка IP20 5m 300 COB 24V 6500K х.-біла 9W/м 800LM/м ""LEMANSO"" LMA9701","789F066D-1C4F-11F1-BCFB-BC5FF4F4F2AA","30","","","","no_strict_source_match"
"not_found","LMA9306","LEMANSO","Світлодіодна стрічка 10W 12V 60SMD 5730 IP65 х - біла ""LEMANSO"" LMA9306","C4B1868A-31D9-11E4-B9D7-BC5FF4F4F2AA","15","","","","no_strict_source_match"
"found","IP65","LEMANSO","Світлодіодний модуль №2 напр.12V мощ.1.2W 3*2835 120lm IP65 кут: 140°"" кратно 20 шт. ""LEMANSO""","79091F4A-9198-11ED-AD9D-BC5FF4F4F2AA","35","https://ultra-svet.com/image/cache/catalog/tovari/led-osveshtenie/svetodiodnie-lampi/visokomoshtnaya-s-otrazhatelem/img_7273-800x800.JPG","https://ultra-svet.com/lampa-svetodiodnaya-ip65-metal-otrazhatel-antichnoe-zoloto-10w-e27-800lm-6500k-lemanso-lm708","110","ultra-svet"
"found","IP65","LEMANSO","Світлодіодний модуль №3 напр.12V мощ.2.0W 3*2835 140lm IP65 кут: 10*60"" кратно 20 шт. ""LEMANSO""","79091F4C-9198-11ED-AD9D-BC5FF4F4F2AA","36","https://ultra-svet.com/image/cache/catalog/tovari/led-osveshtenie/svetodiodnie-lampi/visokomoshtnaya-s-otrazhatelem/img_7273-800x800.JPG","https://ultra-svet.com/lampa-svetodiodnaya-ip65-metal-otrazhatel-antichnoe-zoloto-10w-e27-800lm-6500k-lemanso-lm708","110","ultra-svet"
"found","LM565-30","LEMANSO","Трековий світильник LED 30W 2400LM 4500K білий ""LEMANSO"" LM565-30 - Розпродаж!","00D05705-2C74-11E9-AF1A-BC5FF4F4F2AA","6","https://ultra-svet.com/image/catalog/tovari/led-osveshtenie/svetodiodnie-trekovie/11.jpg","https://ultra-svet.com/trekovyj-svetilnik-led-30w-2400lm-4500k-belyj-lemanso-lm565-30","98","pwa-catalog"
"found","IP65","LEMANSO","Світлодіодний модуль №4 напр.12V мощ.0.72W 3*2835 90lm IP65 кут:140°""кратно 20 шт. ""LEMANSO""","79091F4E-9198-11ED-AD9D-BC5FF4F4F2AA","55","https://ultra-svet.com/image/cache/catalog/tovari/led-osveshtenie/svetodiodnie-lampi/visokomoshtnaya-s-otrazhatelem/img_7273-800x800.JPG","https://ultra-svet.com/lampa-svetodiodnaya-ip65-metal-otrazhatel-antichnoe-zoloto-10w-e27-800lm-6500k-lemanso-lm708","110","ultra-svet"
"found","IP65","LEMANSO","Світлодіодний модуль №5 напр.12V мощ.1.2W 1*2835 140lm IP65 кут: 10*60"" кратно 20 шт. ""LEMANSO""","79091F50-9198-11ED-AD9D-BC5FF4F4F2AA","17","https://ultra-svet.com/image/cache/catalog/tovari/led-osveshtenie/svetodiodnie-lampi/visokomoshtnaya-s-otrazhatelem/img_7273-800x800.JPG","https://ultra-svet.com/lampa-svetodiodnaya-ip65-metal-otrazhatel-antichnoe-zoloto-10w-e27-800lm-6500k-lemanso-lm708","110","ultra-svet"
"found","KN3","LEMANSO","Тумблер LSW22 3pin + гвинти 2 положення ON-ON ""LEMANSO"" KN3 C-102","6FCB8BCA-9D71-11E3-822B-902B34A4365E","12","https://ultra-svet.com/image/cache/catalog/tovari/elektrofurnitura/knopki-pereklyuchateli-tumbleri/tumbleri/kn32pin-800x800.jpg","https://ultra-svet.com/tumbler-lsw22-3pin-vinty-2-polozh-on-on-lemanso-kn3-c-102","110","ultra-svet"
"found","KN3","LEMANSO","Тумблер LSW23 3pin + гвинти 3 положення з фіксацією ""LEMANSO"" KN3 C-103","6FCB8BCB-9D71-11E3-822B-902B34A4365E","10","https://ultra-svet.com/image/cache/catalog/tovari/elektrofurnitura/knopki-pereklyuchateli-tumbleri/tumbleri/kn32pin-800x800.jpg","https://ultra-svet.com/tumbler-lsw22-3pin-vinty-2-polozh-on-on-lemanso-kn3-c-102","110","ultra-svet"
"found","MTS-102","LEMANSO","Тумблер LSW27 3pin малий 2 положення ON-ON ""LEMANSO"" MTS-102","622C7C98-9D71-11E3-822B-902B34A4365E","15","https://ultra-svet.com/image/catalog/tovari/elektrofurnitura/knopki-pereklyuchateli-tumbleri/tumbleri/mts2pin.jpg","https://ultra-svet.com/tumbler-lsw27-3pin-malyy-2-polozh-on-on-lemanso-mts-102","98","pwa-catalog"
"found","MTS-103","LEMANSO","Тумблер LSW28 3pin малий 3 положення з фіксацією ""LEMANSO"" MTS-103","622C7C97-9D71-11E3-822B-902B34A4365E","15","https://ultra-svet.com/image/catalog/tovari/elektrofurnitura/knopki-pereklyuchateli-tumbleri/tumbleri/mts3pin.jpg","https://ultra-svet.com/tumbler-lsw28-3pin-malyy-3-polozh-s-fiks-lemanso-mts-103","98","pwa-catalog"
"found","MTS-202","LEMANSO","Тумблер LSW29 6pin малий 2 положення ON-ON ""LEMANSO"" MTS-202","6FCB8BCC-9D71-11E3-822B-902B34A4365E","20","https://ultra-svet.com/image/catalog/tovari/elektrofurnitura/knopki-pereklyuchateli-tumbleri/tumbleri/mts2pin.jpg","https://ultra-svet.com/tumbler-lsw29-6pin-malyy-2-polozh-on-on-lemanso-mts-202","98","pwa-catalog"
"found","MTS-203","LEMANSO","Тумблер LSW30 6pin малий 3 положення з фіксацією ""LEMANSO"" MTS-203","622C7C96-9D71-11E3-822B-902B34A4365E","15","https://ultra-svet.com/image/catalog/tovari/elektrofurnitura/knopki-pereklyuchateli-tumbleri/tumbleri/mts3pin.jpg","https://ultra-svet.com/tumbler-lsw30-6pin-malyy-3-polozh-s-fiks-lemanso-mts-203","98","pwa-catalog"
"found","KN3","LEMANSO","Тумблер LSW24 3pin + гвинти 3 положення без фіксації ""LEMANSO"" KN3 C-123","622C7C9B-9D71-11E3-822B-902B34A4365E","6","https://ultra-svet.com/image/cache/catalog/tovari/elektrofurnitura/knopki-pereklyuchateli-tumbleri/tumbleri/kn32pin-800x800.jpg","https://ultra-svet.com/tumbler-lsw22-3pin-vinty-2-polozh-on-on-lemanso-kn3-c-102","110","ultra-svet"
"found","KN3","LEMANSO","Тумблер LSW26 6pin + гвинти 3 положення з фіксацією ""LEMANSO"" KN3 C-203","622C7C99-9D71-11E3-822B-902B34A4365E","20","https://ultra-svet.com/image/cache/catalog/tovari/elektrofurnitura/knopki-pereklyuchateli-tumbleri/tumbleri/kn32pin-800x800.jpg","https://ultra-svet.com/tumbler-lsw22-3pin-vinty-2-polozh-on-on-lemanso-kn3-c-102","110","ultra-svet"
